RB5_A.fastq.gz	RB5_A.fastq.gz	0	0	10000000/10000000
RB5_B.fastq.gz	RB5_A.fastq.gz	0.000508397	0	9789841/10000000
RB5_C.fastq.gz	RB5_A.fastq.gz	0.000478787	0	9801899/10000000
RB5_D.fastq.gz	RB5_A.fastq.gz	0.000546522	0	9774348/10000000
RB5_E.fastq.gz	RB5_A.fastq.gz	0.000506032	0	9790803/10000000
RB5_F.fastq.gz	RB5_A.fastq.gz	0.000463553	0	9808111/10000000
RB5_G.fastq.gz	RB5_A.fastq.gz	0.000497296	0	9794359/10000000
RB5_H.fastq.gz	RB5_A.fastq.gz	0.000888377	0	9637049/10000000
RB7_A.fastq.gz	RB5_A.fastq.gz	0.014075	0	5924879/10000000
RB7_B.fastq.gz	RB5_A.fastq.gz	0.0140729	0	5925301/10000000
RB7_C.fastq.gz	RB5_A.fastq.gz	0.0140677	0	5926319/10000000
RB7_D.fastq.gz	RB5_A.fastq.gz	0.0140953	0	5920863/10000000
RB7_E.fastq.gz	RB5_A.fastq.gz	0.0140761	0	5924669/10000000
RB7_F.fastq.gz	RB5_A.fastq.gz	0.0140665	0	5926556/10000000
RB7_G.fastq.gz	RB5_A.fastq.gz	0.0141095	0	5918055/10000000
RB7_H.fastq.gz	RB5_A.fastq.gz	0.0140746	0	5924964/10000000
RB98_A.fastq.gz	RB5_A.fastq.gz	0.0134802	0	6044365/10000000
RB98_B.fastq.gz	RB5_A.fastq.gz	0.0137571	0	5988339/10000000
RB98_C.fastq.gz	RB5_A.fastq.gz	0.0134859	0	6043207/10000000
RB98_D.fastq.gz	RB5_A.fastq.gz	0.0134774	0	6044926/10000000
RB98_E.fastq.gz	RB5_A.fastq.gz	0.0134811	0	6044171/10000000
RB98_F.fastq.gz	RB5_A.fastq.gz	0.0134918	0	6041997/10000000
RB98_G.fastq.gz	RB5_A.fastq.gz	0.0135495	0	6030272/10000000
RB98_H.fastq.gz	RB5_A.fastq.gz	0.0135818	0	6023712/10000000
RB5_A.fastq.gz	RB5_B.fastq.gz	0.000508397	0	9789841/10000000
RB5_B.fastq.gz	RB5_B.fastq.gz	0	0	10000000/10000000
RB5_C.fastq.gz	RB5_B.fastq.gz	0.000470751	0	9805175/10000000
RB5_D.fastq.gz	RB5_B.fastq.gz	0.000554511	0	9771106/10000000
RB5_E.fastq.gz	RB5_B.fastq.gz	0.000488883	0	9797785/10000000
RB5_F.fastq.gz	RB5_B.fastq.gz	0.000469126	0	9805838/10000000
RB5_G.fastq.gz	RB5_B.fastq.gz	0.000468447	0	9806115/10000000
RB5_H.fastq.gz	RB5_B.fastq.gz	0.000823448	0	9662904/10000000
RB7_A.fastq.gz	RB5_B.fastq.gz	0.0140879	0	5922328/10000000
RB7_B.fastq.gz	RB5_B.fastq.gz	0.0140977	0	5920391/10000000
RB7_C.fastq.gz	RB5_B.fastq.gz	0.0141065	0	5918643/10000000
RB7_D.fastq.gz	RB5_B.fastq.gz	0.0141415	0	5911718/10000000
RB7_E.fastq.gz	RB5_B.fastq.gz	0.0141152	0	5916921/10000000
RB7_F.fastq.gz	RB5_B.fastq.gz	0.0141011	0	5919707/10000000
RB7_G.fastq.gz	RB5_B.fastq.gz	0.0141373	0	5912548/10000000
RB7_H.fastq.gz	RB5_B.fastq.gz	0.0140919	0	5921538/10000000
RB98_A.fastq.gz	RB5_B.fastq.gz	0.0135143	0	6037422/10000000
RB98_B.fastq.gz	RB5_B.fastq.gz	0.0137909	0	5981537/10000000
RB98_C.fastq.gz	RB5_B.fastq.gz	0.0135302	0	6034184/10000000
RB98_D.fastq.gz	RB5_B.fastq.gz	0.013515	0	6037285/10000000
RB98_E.fastq.gz	RB5_B.fastq.gz	0.0135284	0	6034549/10000000
RB98_F.fastq.gz	RB5_B.fastq.gz	0.0135326	0	6033703/10000000
RB98_G.fastq.gz	RB5_B.fastq.gz	0.0135675	0	6026624/10000000
RB98_H.fastq.gz	RB5_B.fastq.gz	0.0135953	0	6020985/10000000
RB5_A.fastq.gz	RB5_C.fastq.gz	0.000478787	0	9801899/10000000
RB5_B.fastq.gz	RB5_C.fastq.gz	0.000470751	0	9805175/10000000
RB5_C.fastq.gz	RB5_C.fastq.gz	0	0	10000000/10000000
RB5_D.fastq.gz	RB5_C.fastq.gz	0.0005171	0	9786301/10000000
RB5_E.fastq.gz	RB5_C.fastq.gz	0.000473505	0	9804052/10000000
RB5_F.fastq.gz	RB5_C.fastq.gz	0.000431203	0	9821323/10000000
RB5_G.fastq.gz	RB5_C.fastq.gz	0.000457697	0	9810501/10000000
RB5_H.fastq.gz	RB5_C.fastq.gz	0.000864575	0	9646515/10000000
RB7_A.fastq.gz	RB5_C.fastq.gz	0.0140665	0	5926569/10000000
RB7_B.fastq.gz	RB5_C.fastq.gz	0.0140678	0	5926303/10000000
RB7_C.fastq.gz	RB5_C.fastq.gz	0.0140679	0	5926289/10000000
RB7_D.fastq.gz	RB5_C.fastq.gz	0.0141043	0	5919070/10000000
RB7_E.fastq.gz	RB5_C.fastq.gz	0.0140816	0	5923565/10000000
RB7_F.fastq.gz	RB5_C.fastq.gz	0.0140699	0	5925889/10000000
RB7_G.fastq.gz	RB5_C.fastq.gz	0.0141074	0	5918459/10000000
RB7_H.fastq.gz	RB5_C.fastq.gz	0.0140684	0	5926192/10000000
RB98_A.fastq.gz	RB5_C.fastq.gz	0.0134808	0	6044247/10000000
RB98_B.fastq.gz	RB5_C.fastq.gz	0.0137546	0	5988826/10000000
RB98_C.fastq.gz	RB5_C.fastq.gz	0.0134912	0	6042127/10000000
RB98_D.fastq.gz	RB5_C.fastq.gz	0.0134804	0	6044325/10000000
RB98_E.fastq.gz	RB5_C.fastq.gz	0.0134898	0	6042418/10000000
RB98_F.fastq.gz	RB5_C.fastq.gz	0.0134948	0	6041395/10000000
RB98_G.fastq.gz	RB5_C.fastq.gz	0.0135404	0	6032113/10000000
RB98_H.fastq.gz	RB5_C.fastq.gz	0.0135708	0	6025950/10000000
RB5_A.fastq.gz	RB5_D.fastq.gz	0.000546522	0	9774348/10000000
RB5_B.fastq.gz	RB5_D.fastq.gz	0.000554511	0	9771106/10000000
RB5_C.fastq.gz	RB5_D.fastq.gz	0.0005171	0	9786301/10000000
RB5_D.fastq.gz	RB5_D.fastq.gz	0	0	10000000/10000000
RB5_E.fastq.gz	RB5_D.fastq.gz	0.000529475	0	9781271/10000000
RB5_F.fastq.gz	RB5_D.fastq.gz	0.00049551	0	9795086/10000000
RB5_G.fastq.gz	RB5_D.fastq.gz	0.000557248	0	9769996/10000000
RB5_H.fastq.gz	RB5_D.fastq.gz	0.000952222	0	9611726/10000000
RB7_A.fastq.gz	RB5_D.fastq.gz	0.0140865	0	5922605/10000000
RB7_B.fastq.gz	RB5_D.fastq.gz	0.0140722	0	5925434/10000000
RB7_C.fastq.gz	RB5_D.fastq.gz	0.0140594	0	5927971/10000000
RB7_D.fastq.gz	RB5_D.fastq.gz	0.0140723	0	5925420/10000000
RB7_E.fastq.gz	RB5_D.fastq.gz	0.0140608	0	5927695/10000000
RB7_F.fastq.gz	RB5_D.fastq.gz	0.0140606	0	5927727/10000000
RB7_G.fastq.gz	RB5_D.fastq.gz	0.0141051	0	5918917/10000000
RB7_H.fastq.gz	RB5_D.fastq.gz	0.0140897	0	5921967/10000000
